Volume,Observed Pressure,Calculated Pressure
0.218016E-1,56531.5,56531.5
0.217631E-1,56631.6,56631.6
0.217247E-1,56731.7,56731.7
0.216864E-1,56831.8,56831.8
0.216483E-1,56931.9,56931.9
0.216103E-1,57032.0,57032.0
0.215725E-1,57132.2,57132.2
0.215348E-1,57232.3,57232.3
0.214972E-1,57332.4,57332.4
0.214597E-1,57432.5,57432.5
0.214224E-1,57532.6,57532.6
0.213852E-1,57632.7,57632.7
0.213482E-1,57732.8,57732.8
0.213112E-1,57832.9,57832.9
0.212744E-1,57933.1,57933.1
0.212377E-1,58033.2,58033.2
0.212012E-1,58133.3,58133.3
0.211648E-1,58233.4,58233.4
0.211285E-1,58333.5,58333.5
0.210923E-1,58433.6,58433.6
0.210562E-1,58533.8,58533.8
0.210203E-1,58633.9,58633.9
0.209845E-1,58734.0,58734.0
0.209488E-1,58834.1,58834.1
0.209132E-1,58934.2,58934.2
0.208778E-1,59034.3,59034.3
0.208424E-1,59134.4,59134.4
0.208072E-1,59234.6,59234.6
0.207722E-1,59334.7,59334.7
0.207372E-1,59434.8,59434.8
0.207023E-1,59534.9,59534.9
0.206676E-1,59635.0,59635.0
0.206330E-1,59735.2,59735.2
0.205985E-1,59835.3,59835.3
0.205641E-1,59935.4,59935.4
0.205298E-1,60035.5,60035.5
0.204957E-1,60135.6,60135.6
0.204616E-1,60235.7,60235.7
0.204277E-1,60335.9,60335.9
0.203939E-1,60436.0,60436.0
0.203601E-1,60536.1,60536.1
0.203265E-1,60636.2,60636.2
0.202931E-1,60736.3,60736.3
0.202597E-1,60836.5,60836.5
0.202264E-1,60936.6,60936.6
0.201933E-1,61036.7,61036.7
0.201602E-1,61136.8,61136.8
0.201273E-1,61236.9,61236.9
0.200944E-1,61337.1,61337.1
0.200617E-1,61437.2,61437.2
0.200291E-1,61537.3,61537.3
0.199966E-1,61637.4,61637.4
0.199642E-1,61737.5,61737.5
0.199319E-1,61837.7,61837.7
0.198997E-1,61937.8,61937.8
0.198676E-1,62037.9,62037.9
0.198356E-1,62138.0,62138.0
0.198037E-1,62238.2,62238.2
0.197719E-1,62338.3,62338.3
0.197402E-1,62438.4,62438.4
0.197086E-1,62538.5,62538.5
0.196771E-1,62638.7,62638.7
0.196458E-1,62738.8,62738.8
0.196145E-1,62838.9,62838.9
0.195833E-1,62939.0,62939.0
0.195522E-1,63039.1,63039.1
0.195212E-1,63139.3,63139.3
0.194903E-1,63239.4,63239.4
0.194595E-1,63339.5,63339.5
0.194288E-1,63439.6,63439.6
0.193982E-1,63539.8,63539.8
0.193677E-1,63639.9,63639.9
0.193373E-1,63740.0,63740.0
0.193070E-1,63840.1,63840.1
0.192768E-1,63940.3,63940.3
0.192467E-1,64040.4,64040.4
0.192167E-1,64140.5,64140.5
0.191867E-1,64240.7,64240.7
0.191569E-1,64340.8,64340.8
0.191272E-1,64440.9,64440.9
0.190975E-1,64541.0,64541.0
0.190679E-1,64641.2,64641.2
0.190385E-1,64741.3,64741.3
0.190091E-1,64841.4,64841.4
0.189798E-1,64941.5,64941.5
0.189506E-1,65041.7,65041.7
0.189215E-1,65141.8,65141.8
0.188925E-1,65241.9,65241.9
0.188635E-1,65342.1,65342.1
0.188347E-1,65442.2,65442.2
0.188059E-1,65542.3,65542.3
0.187773E-1,65642.4,65642.4
0.187487E-1,65742.6,65742.6
0.187202E-1,65842.7,65842.7
0.186918E-1,65942.8,65942.8
0.186635E-1,66043.0,66043.0
0.186352E-1,66143.1,66143.1
0.186071E-1,66243.2,66243.2
0.185790E-1,66343.4,66343.4
0.185510E-1,66443.5,66443.5
0.185231E-1,66543.6,66543.6
0.184953E-1,66643.7,66643.7
0.184676E-1,66743.9,66743.9
0.184400E-1,66844.0,66844.0
0.184124E-1,66944.1,66944.1
0.183849E-1,67044.3,67044.3
0.183575E-1,67144.4,67144.4
0.183302E-1,67244.5,67244.5
0.183030E-1,67344.7,67344.7
0.182758E-1,67444.8,67444.8
0.182487E-1,67544.9,67544.9
0.182217E-1,67645.1,67645.1
0.181948E-1,67745.2,67745.2
0.181680E-1,67845.3,67845.3
0.181412E-1,67945.5,67945.5
0.181145E-1,68045.6,68045.6
0.180879E-1,68145.7,68145.7
0.180614E-1,68245.9,68245.9
0.180350E-1,68346.0,68346.0
0.180086E-1,68446.1,68446.1
0.179823E-1,68546.3,68546.3
0.179561E-1,68646.4,68646.4
0.179300E-1,68746.6,68746.6
0.179039E-1,68846.7,68846.7
0.178779E-1,68946.8,68946.8
0.178520E-1,69047.0,69047.0
0.178262E-1,69147.1,69147.1
0.178004E-1,69247.2,69247.2
0.177747E-1,69347.4,69347.4
0.177491E-1,69447.5,69447.5
0.177236E-1,69547.6,69547.6
0.176981E-1,69647.8,69647.8
0.176727E-1,69747.9,69747.9
0.176474E-1,69848.1,69848.1
0.176222E-1,69948.2,69948.2
0.175970E-1,70048.3,70048.3
0.175719E-1,70148.5,70148.5
0.175468E-1,70248.6,70248.6
0.175219E-1,70348.7,70348.7
0.174970E-1,70448.9,70448.9
0.174722E-1,70549.0,70549.0
0.174474E-1,70649.2,70649.2
0.174228E-1,70749.3,70749.3
0.173981E-1,70849.4,70849.4
0.173736E-1,70949.6,70949.6
0.173491E-1,71049.7,71049.7
0.173247E-1,71149.9,71149.9
0.173004E-1,71250.0,71250.0
0.172761E-1,71350.1,71350.1
0.172519E-1,71450.3,71450.3
0.172278E-1,71550.4,71550.4
0.172038E-1,71650.6,71650.6
0.171798E-1,71750.7,71750.7
0.171558E-1,71850.9,71850.9
0.171320E-1,71951.0,71951.0
0.171082E-1,72051.1,72051.1
0.170844E-1,72151.3,72151.3
0.170608E-1,72251.4,72251.4
0.170372E-1,72351.6,72351.6
0.170137E-1,72451.7,72451.7
0.169902E-1,72551.8,72551.8
0.169668E-1,72652.0,72652.0
0.169434E-1,72752.1,72752.1
0.169202E-1,72852.3,72852.3
0.168970E-1,72952.4,72952.4
0.168738E-1,73052.6,73052.6
0.168507E-1,73152.7,73152.7
0.168277E-1,73252.9,73252.9
0.168048E-1,73353.0,73353.0
0.167819E-1,73453.1,73453.1
0.167590E-1,73553.3,73553.3
0.167363E-1,73653.4,73653.4
0.167136E-1,73753.6,73753.6
0.166909E-1,73853.7,73853.7
0.166683E-1,73953.9,73953.9
0.166458E-1,74054.0,74054.0
0.166233E-1,74154.2,74154.2
0.166009E-1,74254.3,74254.3
0.165786E-1,74354.5,74354.5
0.165563E-1,74454.6,74454.6
0.165341E-1,74554.7,74554.7
0.165119E-1,74654.9,74654.9
0.164898E-1,74755.0,74755.0
0.164678E-1,74855.2,74855.2
0.164458E-1,74955.3,74955.3
0.164238E-1,75055.5,75055.5
0.164020E-1,75155.6,75155.6
0.163802E-1,75255.8,75255.8
0.163584E-1,75355.9,75355.9
0.163367E-1,75456.1,75456.1
0.163151E-1,75556.2,75556.2
0.162935E-1,75656.4,75656.4
0.162720E-1,75756.5,75756.5
0.162505E-1,75856.7,75856.7
0.162291E-1,75956.8,75956.8
0.162077E-1,76057.0,76057.0
0.161864E-1,76157.1,76157.1
0.161652E-1,76257.3,76257.3
0.161440E-1,76357.4,76357.4
0.161229E-1,76457.6,76457.6
0.161018E-1,76557.7,76557.7
0.160808E-1,76657.9,76657.9
0.160598E-1,76758.0,76758.0
0.160389E-1,76858.2,76858.2
0.160181E-1,76958.3,76958.3
0.159973E-1,77058.5,77058.5
0.159765E-1,77158.6,77158.6
0.159558E-1,77258.8,77258.8
0.159352E-1,77358.9,77358.9
0.159146E-1,77459.1,77459.1
0.158940E-1,77559.2,77559.2
0.158736E-1,77659.4,77659.4
0.158531E-1,77759.6,77759.6
0.158328E-1,77859.7,77859.7
0.158124E-1,77959.9,77959.9
0.157922E-1,78060.0,78060.0
0.157719E-1,78160.2,78160.2
0.157518E-1,78260.3,78260.3
0.157317E-1,78360.5,78360.5
0.157116E-1,78460.6,78460.6
0.156916E-1,78560.8,78560.8
0.156716E-1,78660.9,78660.9
0.156517E-1,78761.1,78761.1
0.156318E-1,78861.3,78861.3
0.156120E-1,78961.4,78961.4
0.155923E-1,79061.6,79061.6
0.155726E-1,79161.7,79161.7
0.155529E-1,79261.9,79261.9
0.155333E-1,79362.0,79362.0
0.155137E-1,79462.2,79462.2
0.154942E-1,79562.3,79562.3
0.154747E-1,79662.5,79662.5
0.154553E-1,79762.7,79762.7
0.154359E-1,79862.8,79862.8
0.154166E-1,79963.0,79963.0
0.153974E-1,80063.1,80063.1
0.153781E-1,80163.3,80163.3
0.153590E-1,80263.5,80263.5
0.153398E-1,80363.6,80363.6
0.153208E-1,80463.8,80463.8
0.153017E-1,80563.9,80563.9
0.152827E-1,80664.1,80664.1
0.152638E-1,80764.2,80764.2
0.152449E-1,80864.4,80864.4
0.152261E-1,80964.6,80964.6
0.152073E-1,81064.7,81064.7
0.151885E-1,81164.9,81164.9
0.151698E-1,81265.0,81265.0
0.151512E-1,81365.2,81365.2
0.151325E-1,81465.4,81465.4
0.151140E-1,81565.5,81565.5
0.150955E-1,81665.7,81665.7
0.150770E-1,81765.8,81765.8
0.150585E-1,81866.0,81866.0
0.150402E-1,81966.2,81966.2
0.150218E-1,82066.3,82066.3
0.150035E-1,82166.5,82166.5
0.149853E-1,82266.7,82266.7
0.149671E-1,82366.8,82366.8
0.149489E-1,82467.0,82467.0
0.149308E-1,82567.1,82567.1
0.149127E-1,82667.3,82667.3
0.148947E-1,82767.5,82767.5
0.148767E-1,82867.6,82867.6
0.148587E-1,82967.8,82967.8
0.148408E-1,83068.0,83068.0
0.148230E-1,83168.1,83168.1
0.148052E-1,83268.3,83268.3
0.147874E-1,83368.5,83368.5
0.147696E-1,83468.6,83468.6
0.147520E-1,83568.8,83568.8
0.147343E-1,83668.9,83668.9
0.147167E-1,83769.1,83769.1
0.146991E-1,83869.3,83869.3
0.146816E-1,83969.4,83969.4
0.146642E-1,84069.6,84069.6
0.146467E-1,84169.8,84169.8
0.146293E-1,84269.9,84269.9
0.146120E-1,84370.1,84370.1
0.145947E-1,84470.3,84470.3
0.145774E-1,84570.4,84570.4
0.145602E-1,84670.6,84670.6
0.145430E-1,84770.8,84770.8
0.145258E-1,84870.9,84870.9
0.145087E-1,84971.1,84971.1
0.144916E-1,85071.3,85071.3
0.144746E-1,85171.4,85171.4
0.144576E-1,85271.6,85271.6
0.144407E-1,85371.8,85371.8
0.144238E-1,85471.9,85471.9
0.144069E-1,85572.1,85572.1
0.143901E-1,85672.3,85672.3
0.143733E-1,85772.5,85772.5
0.143565E-1,85872.6,85872.6
0.143398E-1,85972.8,85972.8
0.143231E-1,86073.0,86073.0
0.143065E-1,86173.1,86173.1
0.142899E-1,86273.3,86273.3
0.142733E-1,86373.5,86373.5
0.142568E-1,86473.6,86473.6
0.142403E-1,86573.8,86573.8
0.142239E-1,86674.0,86674.0
0.142075E-1,86774.2,86774.2
0.141911E-1,86874.3,86874.3
0.141748E-1,86974.5,86974.5
0.141585E-1,87074.7,87074.7
0.141422E-1,87174.8,87174.8
0.141260E-1,87275.0,87275.0
0.141098E-1,87375.2,87375.2
0.140937E-1,87475.4,87475.4
0.140776E-1,87575.5,87575.5
0.140615E-1,87675.7,87675.7
0.140455E-1,87775.9,87775.9
