Volume,Observed Pressure,Calculated Pressure
0.688284E-2,60474.8,60474.8
0.687146E-2,60575.1,60575.1
0.686012E-2,60675.3,60675.3
0.684882E-2,60775.6,60775.6
0.683756E-2,60875.8,60875.8
0.682633E-2,60976.1,60976.1
0.681514E-2,61076.3,61076.3
0.680399E-2,61176.6,61176.6
0.679287E-2,61276.8,61276.8
0.678179E-2,61377.1,61377.1
0.677074E-2,61477.3,61477.3
0.675973E-2,61577.6,61577.6
0.674876E-2,61677.8,61677.8
0.673782E-2,61778.1,61778.1
0.672692E-2,61878.3,61878.3
0.671605E-2,61978.6,61978.6
0.670522E-2,62078.8,62078.8
0.669442E-2,62179.1,62179.1
0.668366E-2,62279.4,62279.4
0.667293E-2,62379.6,62379.6
0.666224E-2,62479.9,62479.9
0.665158E-2,62580.1,62580.1
0.664095E-2,62680.4,62680.4
0.663036E-2,62780.6,62780.6
0.661980E-2,62880.9,62880.9
0.660928E-2,62981.2,62981.2
0.659879E-2,63081.4,63081.4
0.658833E-2,63181.7,63181.7
0.657790E-2,63281.9,63281.9
0.656751E-2,63382.2,63382.2
0.655715E-2,63482.5,63482.5
0.654683E-2,63582.7,63582.7
0.653653E-2,63683.0,63683.0
0.652627E-2,63783.2,63783.2
0.651604E-2,63883.5,63883.5
0.650585E-2,63983.8,63983.8
0.649568E-2,64084.0,64084.0
0.648555E-2,64184.3,64184.3
0.647544E-2,64284.6,64284.6
0.646537E-2,64384.8,64384.8
0.645533E-2,64485.1,64485.1
0.644533E-2,64585.3,64585.3
0.643535E-2,64685.6,64685.6
0.642540E-2,64785.9,64785.9
0.641549E-2,64886.1,64886.1
0.640560E-2,64986.4,64986.4
0.639575E-2,65086.7,65086.7
0.638592E-2,65186.9,65186.9
0.637613E-2,65287.2,65287.2
0.636636E-2,65387.5,65387.5
0.635663E-2,65487.8,65487.8
0.634692E-2,65588.0,65588.0
0.633725E-2,65688.3,65688.3
0.632760E-2,65788.6,65788.6
0.631799E-2,65888.8,65888.8
0.630840E-2,65989.1,65989.1
0.629884E-2,66089.4,66089.4
0.628931E-2,66189.6,66189.6
0.627981E-2,66289.9,66289.9
0.627034E-2,66390.2,66390.2
0.626090E-2,66490.5,66490.5
0.625148E-2,66590.7,66590.7
0.624209E-2,66691.0,66691.0
0.623274E-2,66791.3,66791.3
0.622341E-2,66891.6,66891.6
0.621410E-2,66991.8,66991.8
0.620483E-2,67092.1,67092.1
0.619558E-2,67192.4,67192.4
0.618636E-2,67292.7,67292.7
0.617717E-2,67392.9,67392.9
0.616800E-2,67493.2,67493.2
0.615887E-2,67593.5,67593.5
0.614976E-2,67693.8,67693.8
0.614067E-2,67794.0,67794.0
0.613162E-2,67894.3,67894.3
0.612258E-2,67994.6,67994.6
0.611358E-2,68094.9,68094.9
0.610460E-2,68195.2,68195.2
0.609565E-2,68295.4,68295.4
0.608673E-2,68395.7,68395.7
0.607783E-2,68496.0,68496.0
0.606896E-2,68596.3,68596.3
0.606011E-2,68696.6,68696.6
0.605129E-2,68796.8,68796.8
0.604249E-2,68897.1,68897.1
0.603372E-2,68997.4,68997.4
0.602498E-2,69097.7,69097.7
0.601626E-2,69198.0,69198.0
0.600757E-2,69298.3,69298.3
0.599890E-2,69398.6,69398.6
0.599025E-2,69498.8,69498.8
0.598163E-2,69599.1,69599.1
0.597304E-2,69699.4,69699.4
0.596447E-2,69799.7,69799.7
0.595592E-2,69900.0,69900.0
0.594740E-2,70000.3,70000.3
0.593891E-2,70100.6,70100.6
0.593044E-2,70200.8,70200.8
0.592199E-2,70301.1,70301.1
0.591356E-2,70401.4,70401.4
0.590516E-2,70501.7,70501.7
0.589679E-2,70602.0,70602.0
0.588844E-2,70702.3,70702.3
0.588011E-2,70802.6,70802.6
0.587180E-2,70902.9,70902.9
0.586352E-2,71003.2,71003.2
0.585526E-2,71103.5,71103.5
0.584703E-2,71203.7,71203.7
0.583881E-2,71304.0,71304.0
0.583062E-2,71404.3,71404.3
0.582246E-2,71504.6,71504.6
0.581431E-2,71604.9,71604.9
0.580619E-2,71705.2,71705.2
0.579810E-2,71805.5,71805.5
0.579002E-2,71905.8,71905.8
0.578197E-2,72006.1,72006.1
0.577394E-2,72106.4,72106.4
0.576593E-2,72206.7,72206.7
0.575794E-2,72307.0,72307.0
0.574998E-2,72407.3,72407.3
0.574204E-2,72507.6,72507.6
0.573412E-2,72607.9,72607.9
0.572622E-2,72708.2,72708.2
0.571834E-2,72808.5,72808.5
0.571049E-2,72908.8,72908.8
0.570265E-2,73009.1,73009.1
0.569484E-2,73109.4,73109.4
0.568705E-2,73209.7,73209.7
0.567928E-2,73310.0,73310.0
0.567154E-2,73410.3,73410.3
0.566381E-2,73510.6,73510.6
0.565610E-2,73610.9,73610.9
0.564842E-2,73711.2,73711.2
0.564075E-2,73811.5,73811.5
0.563311E-2,73911.8,73911.8
0.562549E-2,74012.1,74012.1
0.561789E-2,74112.4,74112.4
0.561030E-2,74212.7,74212.7
0.560274E-2,74313.0,74313.0
0.559520E-2,74413.3,74413.3
0.558768E-2,74513.6,74513.6
0.558018E-2,74613.9,74613.9
0.557270E-2,74714.2,74714.2
0.556524E-2,74814.5,74814.5
0.555780E-2,74914.9,74914.9
0.555038E-2,75015.2,75015.2
0.554298E-2,75115.5,75115.5
0.553560E-2,75215.8,75215.8
0.552824E-2,75316.1,75316.1
0.552090E-2,75416.4,75416.4
0.551357E-2,75516.7,75516.7
0.550627E-2,75617.0,75617.0
0.549899E-2,75717.3,75717.3
0.549172E-2,75817.6,75817.6
0.548448E-2,75917.9,75917.9
0.547725E-2,76018.3,76018.3
0.547005E-2,76118.6,76118.6
0.546286E-2,76218.9,76218.9
0.545569E-2,76319.2,76319.2
0.544854E-2,76419.5,76419.5
0.544141E-2,76519.8,76519.8
0.543429E-2,76620.1,76620.1
0.542720E-2,76720.5,76720.5
0.542012E-2,76820.8,76820.8
0.541307E-2,76921.1,76921.1
0.540603E-2,77021.4,77021.4
0.539901E-2,77121.7,77121.7
0.539200E-2,77222.0,77222.0
0.538502E-2,77322.4,77322.4
0.537805E-2,77422.7,77422.7
0.537110E-2,77523.0,77523.0
0.536417E-2,77623.3,77623.3
0.535726E-2,77723.6,77723.6
0.535037E-2,77824.0,77824.0
0.534349E-2,77924.3,77924.3
0.533663E-2,78024.6,78024.6
0.532979E-2,78124.9,78124.9
0.532296E-2,78225.2,78225.2
0.531616E-2,78325.6,78325.6
0.530937E-2,78425.9,78425.9
0.530260E-2,78526.2,78526.2
0.529584E-2,78626.5,78626.5
0.528910E-2,78726.8,78726.8
0.528238E-2,78827.2,78827.2
0.527568E-2,78927.5,78927.5
0.526899E-2,79027.8,79027.8
0.526232E-2,79128.1,79128.1
0.525567E-2,79228.5,79228.5
0.524903E-2,79328.8,79328.8
0.524242E-2,79429.1,79429.1
0.523581E-2,79529.4,79529.4
0.522923E-2,79629.8,79629.8
0.522266E-2,79730.1,79730.1
0.521610E-2,79830.4,79830.4
0.520957E-2,79930.8,79930.8
0.520305E-2,80031.1,80031.1
0.519654E-2,80131.4,80131.4
0.519006E-2,80231.7,80231.7
0.518359E-2,80332.1,80332.1
0.517713E-2,80432.4,80432.4
0.517069E-2,80532.7,80532.7
0.516427E-2,80633.1,80633.1
0.515786E-2,80733.4,80733.4
0.515147E-2,80833.7,80833.7
0.514509E-2,80934.1,80934.1
0.513873E-2,81034.4,81034.4
0.513239E-2,81134.7,81134.7
0.512606E-2,81235.1,81235.1
0.511975E-2,81335.4,81335.4
0.511345E-2,81435.7,81435.7
0.510717E-2,81536.1,81536.1
0.510090E-2,81636.4,81636.4
0.509465E-2,81736.7,81736.7
0.508842E-2,81837.1,81837.1
0.508219E-2,81937.4,81937.4
0.507599E-2,82037.7,82037.7
0.506980E-2,82138.1,82138.1
0.506362E-2,82238.4,82238.4
0.505746E-2,82338.8,82338.8
0.505132E-2,82439.1,82439.1
0.504519E-2,82539.4,82539.4
0.503907E-2,82639.8,82639.8
0.503297E-2,82740.1,82740.1
0.502689E-2,82840.5,82840.5
0.502082E-2,82940.8,82940.8
0.501476E-2,83041.1,83041.1
