Volume,Observed Pressure,Calculated Pressure
0.472913E-1,37535.5,37526.6
0.471665E-1,37617.0,37625.1
0.470424E-1,37708.5,37723.7
0.469189E-1,37837.9,37822.2
0.467961E-1,37936.4,37920.7
0.466739E-1,38012.9,38019.3
0.465524E-1,38113.8,38117.8
0.464315E-1,38228.5,38216.3
0.463112E-1,38327.6,38314.9
0.461915E-1,38404.3,38413.4
0.460725E-1,38496.0,38511.9
0.459540E-1,38616.5,38610.4
0.458362E-1,38698.7,38708.9
0.457190E-1,38800.1,38807.4
0.456023E-1,38921.5,38905.9
0.454863E-1,39008.3,39004.4
0.453708E-1,39083.5,39102.9
0.452560E-1,39211.7,39201.4
0.451417E-1,39288.2,39299.9
0.450280E-1,39417.0,39398.3
0.449149E-1,39489.0,39496.8
0.448023E-1,39586.0,39595.3
0.446903E-1,39676.4,39693.7
0.445788E-1,39793.7,39792.2
0.444679E-1,39896.3,39890.7
0.443576E-1,40000.3,39989.1
0.442478E-1,40081.9,40087.6
0.441385E-1,40177.0,40186.0
0.440298E-1,40271.0,40284.5
0.439216E-1,40395.1,40382.9
0.438140E-1,40479.3,40481.3
0.437069E-1,40586.3,40579.8
0.436003E-1,40668.4,40678.2
0.434942E-1,40756.7,40776.6
0.433886E-1,40881.7,40875.0
0.432836E-1,40954.2,40973.5
0.431790E-1,41066.6,41071.9
0.430750E-1,41167.2,41170.3
0.429714E-1,41281.7,41268.7
0.428684E-1,41386.5,41367.1
0.427658E-1,41471.4,41465.5
0.426638E-1,41567.5,41563.9
0.425622E-1,41679.4,41662.3
0.424611E-1,41771.3,41760.7
0.423605E-1,41847.1,41859.0
0.422603E-1,41937.3,41957.4
0.421606E-1,42037.6,42055.8
0.420614E-1,42142.7,42154.2
0.419627E-1,42269.3,42252.5
0.418644E-1,42366.2,42350.9
0.417666E-1,42457.1,42449.3
0.416693E-1,42537.3,42547.6
0.415724E-1,42650.2,42646.0
0.414759E-1,42738.2,42744.3
0.413799E-1,42841.9,42842.7
0.412843E-1,42933.5,42941.0
0.411892E-1,43050.2,43039.3
0.410945E-1,43139.1,43137.7
0.410003E-1,43247.3,43236.0
0.409064E-1,43325.6,43334.3
0.408130E-1,43433.3,43432.6
0.407201E-1,43531.3,43530.9
0.406275E-1,43639.6,43629.3
0.405354E-1,43710.9,43727.6
0.404437E-1,43844.8,43825.9
0.403524E-1,43939.3,43924.2
0.402615E-1,44012.8,44022.5
0.401710E-1,44120.5,44120.8
0.400810E-1,44219.0,44219.1
0.399913E-1,44328.9,44317.3
0.399020E-1,44436.0,44415.6
0.398132E-1,44509.4,44513.9
0.397247E-1,44591.3,44612.2
0.396366E-1,44698.8,44710.4
0.395489E-1,44789.7,44808.7
0.394616E-1,44886.7,44907.0
0.393747E-1,45025.5,45005.2
0.392882E-1,45089.6,45103.5
0.392020E-1,45210.7,45201.7
0.391162E-1,45293.7,45300.0
0.390308E-1,45377.1,45398.2
0.389458E-1,45481.1,45496.5
0.388611E-1,45602.9,45594.7
0.387768E-1,45679.9,45692.9
0.386929E-1,45812.1,45791.2
0.386093E-1,45907.0,45889.4
0.385261E-1,46002.7,45987.6
0.384433E-1,46083.4,46085.8
0.383608E-1,46161.1,46184.0
0.382786E-1,46271.6,46282.2
0.381968E-1,46372.4,46380.4
0.381154E-1,46458.0,46478.6
0.380343E-1,46567.5,46576.8
0.379535E-1,46679.3,46675.0
0.378731E-1,46773.7,46773.2
0.377930E-1,46866.7,46871.4
0.377133E-1,46951.1,46969.6
0.376339E-1,47064.4,47067.8
0.375549E-1,47184.9,47165.9
0.374761E-1,47240.7,47264.1
0.373977E-1,47339.9,47362.3
0.373196E-1,47479.0,47460.4
0.372419E-1,47575.7,47558.6
0.371645E-1,47641.4,47656.7
0.370874E-1,47755.2,47754.9
