Volume,Observed Pressure,Calculated Pressure
0.881704E-3,763993.,764054.
0.880770E-3,764840.,764674.
0.879838E-3,765245.,765294.
0.878908E-3,765791.,765913.
0.877980E-3,766797.,766532.
0.877054E-3,767345.,767151.
0.876130E-3,767701.,767769.
0.875207E-3,768317.,768387.
0.874287E-3,769116.,769004.
0.873369E-3,769539.,769621.
0.872452E-3,769957.,770238.
0.871538E-3,771186.,770854.
0.870625E-3,771236.,771470.
0.869714E-3,772008.,772086.
0.868806E-3,772705.,772701.
0.867899E-3,773095.,773315.
0.866994E-3,773759.,773930.
0.866091E-3,774444.,774543.
0.865189E-3,775067.,775157.
0.864290E-3,775581.,775770.
0.863393E-3,776026.,776382.
0.862497E-3,776734.,776995.
0.861603E-3,777832.,777607.
0.860711E-3,778083.,778218.
0.859821E-3,778542.,778829.
0.858933E-3,779827.,779440.
0.858046E-3,779678.,780050.
0.857162E-3,780944.,780660.
0.856279E-3,781210.,781269.
0.855398E-3,781728.,781878.
0.854519E-3,782762.,782487.
0.853642E-3,782770.,783095.
0.852766E-3,783799.,783703.
0.851892E-3,784656.,784310.
0.851020E-3,785113.,784917.
0.850150E-3,785684.,785524.
0.849282E-3,786539.,786130.
0.848415E-3,787037.,786736.
0.847550E-3,787266.,787341.
0.846687E-3,787789.,787946.
0.845826E-3,788898.,788550.
0.844966E-3,789160.,789155.
0.844109E-3,790074.,789758.
0.843253E-3,790150.,790362.
0.842398E-3,791023.,790965.
0.841546E-3,791668.,791567.
0.840695E-3,792376.,792169.
0.839845E-3,793014.,792771.
0.838998E-3,793769.,793373.
0.838152E-3,794366.,793974.
0.837308E-3,794376.,794574.
0.836466E-3,795096.,795174.
0.835625E-3,795754.,795774.
0.834786E-3,796249.,796373.
0.833949E-3,796687.,796972.
0.833113E-3,797434.,797571.
0.832279E-3,798059.,798169.
0.831447E-3,799134.,798767.
