X,Y
0.441531E+0008,0.141989E+0008
0.441417E+0008,0.142419E+0008
0.441303E+0008,0.142849E+0008
0.441188E+0008,0.143280E+0008
0.441073E+0008,0.143710E+0008
0.440958E+0008,0.144140E+0008
0.440842E+0008,0.144570E+0008
0.440726E+0008,0.144999E+0008
0.440609E+0008,0.145429E+0008
0.440493E+0008,0.145858E+0008
0.440376E+0008,0.146288E+0008
0.440258E+0008,0.146717E+0008
0.440141E+0008,0.147146E+0008
0.440022E+0008,0.147576E+0008
0.439904E+0008,0.148004E+0008
0.439785E+0008,0.148433E+0008
0.439666E+0008,0.148862E+0008
0.439547E+0008,0.149291E+0008
0.439427E+0008,0.149719E+0008
0.439307E+0008,0.150148E+0008
0.439187E+0008,0.150576E+0008
0.439066E+0008,0.151004E+0008
0.438945E+0008,0.151432E+0008
0.438823E+0008,0.151860E+0008
0.438702E+0008,0.152288E+0008
0.438579E+0008,0.152716E+0008
0.438457E+0008,0.153143E+0008
0.438334E+0008,0.153571E+0008
0.438211E+0008,0.153998E+0008
0.438088E+0008,0.154425E+0008
0.437964E+0008,0.154852E+0008
0.437840E+0008,0.155279E+0008
0.437715E+0008,0.155706E+0008
0.437591E+0008,0.156133E+0008
0.437465E+0008,0.156560E+0008
0.437340E+0008,0.156986E+0008
0.437214E+0008,0.157413E+0008
0.437088E+0008,0.157839E+0008
0.436962E+0008,0.158265E+0008
0.436835E+0008,0.158691E+0008
0.436708E+0008,0.159117E+0008
0.436580E+0008,0.159543E+0008
0.436452E+0008,0.159969E+0008
0.436324E+0008,0.160394E+0008
0.436196E+0008,0.160820E+0008
0.436067E+0008,0.161245E+0008
0.435938E+0008,0.161670E+0008
0.435808E+0008,0.162095E+0008
0.435679E+0008,0.162520E+0008
0.435549E+0008,0.162945E+0008
0.435418E+0008,0.163370E+0008
0.435287E+0008,0.163794E+0008
0.435156E+0008,0.164219E+0008
0.435025E+0008,0.164643E+0008
0.434893E+0008,0.165067E+0008
0.434761E+0008,0.165491E+0008
0.434628E+0008,0.165915E+0008
0.434496E+0008,0.166339E+0008
0.434363E+0008,0.166763E+0008
0.434229E+0008,0.167186E+0008
0.434095E+0008,0.167610E+0008
0.433961E+0008,0.168033E+0008
0.433827E+0008,0.168456E+0008
0.433692E+0008,0.168879E+0008
0.433557E+0008,0.169302E+0008
0.433422E+0008,0.169725E+0008
0.433286E+0008,0.170147E+0008
0.433150E+0008,0.170570E+0008
0.433013E+0008,0.170992E+0008
0.432877E+0008,0.171415E+0008
0.432740E+0008,0.171837E+0008
0.432602E+0008,0.172259E+0008
0.432464E+0008,0.172681E+0008
0.432326E+0008,0.173103E+0008
0.432188E+0008,0.173524E+0008
0.432049E+0008,0.173946E+0008
0.431910E+0008,0.174367E+0008
0.431771E+0008,0.174788E+0008
0.431631E+0008,0.175209E+0008
0.431491E+0008,0.175630E+0008
0.431351E+0008,0.176051E+0008
0.431210E+0008,0.176472E+0008
0.431069E+0008,0.176892E+0008
0.430928E+0008,0.177313E+0008
0.430786E+0008,0.177733E+0008
0.430644E+0008,0.178153E+0008
0.430502E+0008,0.178573E+0008
0.430359E+0008,0.178993E+0008
0.430216E+0008,0.179413E+0008
0.430073E+0008,0.179832E+0008
0.429930E+0008,0.180252E+0008
0.429786E+0008,0.180671E+0008
0.429641E+0008,0.181091E+0008
0.429497E+0008,0.181510E+0008
0.429352E+0008,0.181929E+0008
0.429207E+0008,0.182347E+0008
0.429061E+0008,0.182766E+0008
0.428915E+0008,0.183184E+0008
0.428769E+0008,0.183603E+0008
0.428622E+0008,0.184021E+0008
0.428476E+0008,0.184439E+0008
0.428328E+0008,0.184857E+0008
0.428181E+0008,0.185275E+0008
0.428033E+0008,0.185693E+0008
0.427885E+0008,0.186110E+0008
0.427736E+0008,0.186528E+0008
0.427588E+0008,0.186945E+0008
0.427439E+0008,0.187362E+0008
0.427289E+0008,0.187779E+0008
0.427139E+0008,0.188196E+0008
0.426989E+0008,0.188612E+0008
0.426839E+0008,0.189029E+0008
0.426688E+0008,0.189445E+0008
0.426537E+0008,0.189862E+0008
0.426386E+0008,0.190278E+0008
0.426234E+0008,0.190694E+0008
0.426082E+0008,0.191110E+0008
0.425930E+0008,0.191525E+0008
