X,Y
0.133991E+0009,0.612122E+0008
0.133952E+0009,0.612993E+0008
0.133913E+0009,0.613864E+0008
0.133874E+0009,0.614734E+0008
0.133834E+0009,0.615604E+0008
0.133795E+0009,0.616474E+0008
0.133756E+0009,0.617344E+0008
0.133716E+0009,0.618213E+0008
0.133677E+0009,0.619082E+0008
0.133637E+0009,0.619951E+0008
0.133598E+0009,0.620820E+0008
0.133558E+0009,0.621688E+0008
0.133518E+0009,0.622556E+0008
0.133479E+0009,0.623424E+0008
0.133439E+0009,0.624291E+0008
0.133399E+0009,0.625158E+0008
0.133359E+0009,0.626025E+0008
0.133319E+0009,0.626892E+0008
0.133279E+0009,0.627759E+0008
0.133239E+0009,0.628625E+0008
0.133199E+0009,0.629491E+0008
0.133159E+0009,0.630357E+0008
0.133118E+0009,0.631222E+0008
0.133078E+0009,0.632087E+0008
0.133038E+0009,0.632952E+0008
0.132997E+0009,0.633817E+0008
0.132957E+0009,0.634681E+0008
0.132916E+0009,0.635546E+0008
0.132876E+0009,0.636409E+0008
0.132835E+0009,0.637273E+0008
0.132794E+0009,0.638136E+0008
0.132754E+0009,0.639000E+0008
0.132713E+0009,0.639862E+0008
0.132672E+0009,0.640725E+0008
0.132631E+0009,0.641587E+0008
0.132590E+0009,0.642449E+0008
0.132549E+0009,0.643311E+0008
0.132508E+0009,0.644173E+0008
0.132467E+0009,0.645034E+0008
0.132426E+0009,0.645895E+0008
0.132384E+0009,0.646755E+0008
0.132343E+0009,0.647616E+0008
0.132302E+0009,0.648476E+0008
0.132260E+0009,0.649336E+0008
0.132219E+0009,0.650196E+0008
0.132177E+0009,0.651055E+0008
0.132136E+0009,0.651914E+0008
0.132094E+0009,0.652773E+0008
0.132052E+0009,0.653631E+0008
0.132011E+0009,0.654490E+0008
0.131969E+0009,0.655348E+0008
0.131927E+0009,0.656206E+0008
0.131885E+0009,0.657063E+0008
0.131843E+0009,0.657920E+0008
0.131801E+0009,0.658777E+0008
0.131759E+0009,0.659634E+0008
0.131717E+0009,0.660490E+0008
0.131675E+0009,0.661346E+0008
0.131633E+0009,0.662202E+0008
0.131590E+0009,0.663058E+0008
0.131548E+0009,0.663913E+0008
0.131506E+0009,0.664768E+0008
0.131463E+0009,0.665623E+0008
0.131421E+0009,0.666477E+0008
0.131378E+0009,0.667331E+0008
0.131336E+0009,0.668185E+0008
0.131293E+0009,0.669039E+0008
0.131250E+0009,0.669892E+0008
0.131208E+0009,0.670746E+0008
0.131165E+0009,0.671598E+0008
0.131122E+0009,0.672451E+0008
0.131079E+0009,0.673303E+0008
0.131036E+0009,0.674155E+0008
0.130993E+0009,0.675007E+0008
0.130950E+0009,0.675858E+0008
0.130907E+0009,0.676709E+0008
0.130863E+0009,0.677560E+0008
0.130820E+0009,0.678411E+0008
0.130777E+0009,0.679261E+0008
0.130734E+0009,0.680111E+0008
0.130690E+0009,0.680961E+0008
0.130647E+0009,0.681810E+0008
0.130603E+0009,0.682660E+0008
0.130560E+0009,0.683508E+0008
0.130516E+0009,0.684357E+0008
0.130472E+0009,0.685205E+0008
0.130428E+0009,0.686053E+0008
0.130385E+0009,0.686901E+0008
0.130341E+0009,0.687749E+0008
0.130297E+0009,0.688596E+0008
0.130253E+0009,0.689443E+0008
0.130209E+0009,0.690289E+0008
0.130165E+0009,0.691136E+0008
0.130121E+0009,0.691982E+0008
0.130077E+0009,0.692828E+0008
0.130032E+0009,0.693673E+0008
0.129988E+0009,0.694518E+0008
0.129944E+0009,0.695363E+0008
0.129899E+0009,0.696208E+0008
0.129855E+0009,0.697052E+0008
0.129810E+0009,0.697896E+0008
0.129766E+0009,0.698740E+0008
0.129721E+0009,0.699583E+0008
0.129677E+0009,0.700427E+0008
0.129632E+0009,0.701270E+0008
0.129587E+0009,0.702112E+0008
0.129542E+0009,0.702954E+0008
0.129498E+0009,0.703796E+0008
0.129453E+0009,0.704638E+0008
0.129408E+0009,0.705480E+0008
0.129363E+0009,0.706321E+0008
0.129318E+0009,0.707162E+0008
0.129272E+0009,0.708002E+0008
0.129227E+0009,0.708843E+0008
0.129182E+0009,0.709683E+0008
0.129137E+0009,0.710522E+0008
0.129091E+0009,0.711362E+0008
0.129046E+0009,0.712201E+0008
0.129001E+0009,0.713040E+0008
