X,Y
0.132351E+0010,0.286591E+0009
0.132332E+0010,0.287517E+0009
0.132313E+0010,0.288443E+0009
0.132294E+0010,0.289369E+0009
0.132274E+0010,0.290295E+0009
0.132255E+0010,0.291220E+0009
0.132236E+0010,0.292146E+0009
0.132217E+0010,0.293071E+0009
0.132197E+0010,0.293996E+0009
0.132178E+0010,0.294921E+0009
0.132158E+0010,0.295846E+0009
0.132138E+0010,0.296771E+0009
0.132119E+0010,0.297695E+0009
0.132099E+0010,0.298620E+0009
0.132079E+0010,0.299544E+0009
0.132059E+0010,0.300468E+0009
0.132040E+0010,0.301392E+0009
0.132020E+0010,0.302316E+0009
0.132000E+0010,0.303240E+0009
0.131979E+0010,0.304163E+0009
0.131959E+0010,0.305087E+0009
0.131939E+0010,0.306010E+0009
0.131919E+0010,0.306933E+0009
0.131898E+0010,0.307856E+0009
0.131878E+0010,0.308779E+0009
0.131858E+0010,0.309702E+0009
0.131837E+0010,0.310625E+0009
0.131816E+0010,0.311547E+0009
0.131796E+0010,0.312469E+0009
0.131775E+0010,0.313392E+0009
0.131754E+0010,0.314314E+0009
0.131734E+0010,0.315236E+0009
0.131713E+0010,0.316157E+0009
0.131692E+0010,0.317079E+0009
0.131671E+0010,0.318000E+0009
0.131650E+0010,0.318922E+0009
0.131629E+0010,0.319843E+0009
0.131607E+0010,0.320764E+0009
0.131586E+0010,0.321685E+0009
0.131565E+0010,0.322605E+0009
0.131543E+0010,0.323526E+0009
0.131522E+0010,0.324446E+0009
0.131500E+0010,0.325367E+0009
0.131479E+0010,0.326287E+0009
0.131457E+0010,0.327207E+0009
0.131436E+0010,0.328127E+0009
0.131414E+0010,0.329046E+0009
0.131392E+0010,0.329966E+0009
0.131370E+0010,0.330885E+0009
0.131348E+0010,0.331804E+0009
0.131326E+0010,0.332723E+0009
0.131304E+0010,0.333642E+0009
0.131282E+0010,0.334561E+0009
0.131260E+0010,0.335480E+0009
0.131238E+0010,0.336398E+0009
0.131216E+0010,0.337316E+0009
0.131193E+0010,0.338234E+0009
0.131171E+0010,0.339152E+0009
0.131148E+0010,0.340070E+0009
0.131126E+0010,0.340988E+0009
0.131103E+0010,0.341905E+0009
0.131081E+0010,0.342823E+0009
0.131058E+0010,0.343740E+0009
0.131035E+0010,0.344657E+0009
0.131012E+0010,0.345574E+0009
0.130989E+0010,0.346491E+0009
0.130967E+0010,0.347407E+0009
0.130944E+0010,0.348323E+0009
0.130920E+0010,0.349240E+0009
0.130897E+0010,0.350156E+0009
0.130874E+0010,0.351072E+0009
0.130851E+0010,0.351987E+0009
0.130828E+0010,0.352903E+0009
0.130804E+0010,0.353818E+0009
0.130781E+0010,0.354734E+0009
0.130757E+0010,0.355649E+0009
0.130734E+0010,0.356564E+0009
0.130710E+0010,0.357478E+0009
