mercury,Y,Venus,Y,Earth,Y,Mars,Y
8.34E+06,-5.31E+07,5.53E+07,-9.26E+07,7.38E+07,-1.29E+08,8.18E+07,-2.02E+08
8.38E+06,-5.31E+07,5.53E+07,-9.26E+07,7.39E+07,-1.29E+08,8.20E+07,-2.02E+08
8.41E+06,-5.31E+07,5.54E+07,-9.25E+07,7.40E+07,-1.29E+08,8.21E+07,-2.02E+08
8.45E+06,-5.31E+07,5.54E+07,-9.25E+07,7.41E+07,-1.29E+08,8.22E+07,-2.02E+08
8.49E+06,-5.30E+07,5.55E+07,-9.25E+07,7.41E+07,-1.28E+08,8.24E+07,-2.02E+08
8.52E+06,-5.30E+07,5.55E+07,-9.24E+07,7.42E+07,-1.28E+08,8.25E+07,-2.02E+08
8.56E+06,-5.30E+07,5.56E+07,-9.24E+07,7.43E+07,-1.28E+08,8.26E+07,-2.02E+08
8.60E+06,-5.30E+07,5.57E+07,-9.24E+07,7.44E+07,-1.28E+08,8.28E+07,-2.02E+08
8.63E+06,-5.30E+07,5.57E+07,-9.23E+07,7.45E+07,-1.28E+08,8.29E+07,-2.02E+08
8.67E+06,-5.30E+07,5.58E+07,-9.23E+07,7.45E+07,-1.28E+08,8.30E+07,-2.02E+08
8.71E+06,-5.30E+07,5.58E+07,-9.23E+07,7.46E+07,-1.28E+08,8.32E+07,-2.02E+08
8.74E+06,-5.29E+07,5.59E+07,-9.22E+07,7.47E+07,-1.28E+08,8.33E+07,-2.02E+08
8.78E+06,-5.29E+07,5.60E+07,-9.22E+07,7.48E+07,-1.28E+08,8.34E+07,-2.02E+08
8.82E+06,-5.29E+07,5.60E+07,-9.21E+07,7.49E+07,-1.28E+08,8.36E+07,-2.01E+08
8.85E+06,-5.29E+07,5.61E+07,-9.21E+07,7.50E+07,-1.28E+08,8.37E+07,-2.01E+08
8.89E+06,-5.29E+07,5.61E+07,-9.21E+07,7.50E+07,-1.28E+08,8.38E+07,-2.01E+08
8.93E+06,-5.29E+07,5.62E+07,-9.20E+07,7.51E+07,-1.28E+08,8.40E+07,-2.01E+08
8.96E+06,-5.29E+07,5.62E+07,-9.20E+07,7.52E+07,-1.28E+08,8.41E+07,-2.01E+08
9.00E+06,-5.29E+07,5.63E+07,-9.20E+07,7.53E+07,-1.28E+08,8.42E+07,-2.01E+08
9.04E+06,-5.28E+07,5.64E+07,-9.19E+07,7.54E+07,-1.28E+08,8.44E+07,-2.01E+08
9.07E+06,-5.28E+07,5.64E+07,-9.19E+07,7.54E+07,-1.28E+08,8.45E+07,-2.01E+08
9.11E+06,-5.28E+07,5.65E+07,-9.19E+07,7.55E+07,-1.28E+08,8.46E+07,-2.01E+08
9.15E+06,-5.28E+07,5.65E+07,-9.18E+07,7.56E+07,-1.28E+08,8.48E+07,-2.01E+08
9.18E+06,-5.28E+07,5.66E+07,-9.18E+07,7.57E+07,-1.28E+08,8.49E+07,-2.01E+08
9.22E+06,-5.28E+07,5.67E+07,-9.18E+07,7.58E+07,-1.27E+08,8.50E+07,-2.01E+08
9.26E+06,-5.28E+07,5.67E+07,-9.17E+07,7.58E+07,-1.27E+08,8.52E+07,-2.01E+08
9.29E+06,-5.27E+07,5.68E+07,-9.17E+07,7.59E+07,-1.27E+08,8.53E+07,-2.01E+08
9.33E+06,-5.27E+07,5.68E+07,-9.16E+07,7.60E+07,-1.27E+08,8.54E+07,-2.00E+08
9.37E+06,-5.27E+07,5.69E+07,-9.16E+07,7.61E+07,-1.27E+08,8.56E+07,-2.00E+08
9.40E+06,-5.27E+07,5.69E+07,-9.16E+07,7.62E+07,-1.27E+08,8.57E+07,-2.00E+08
9.44E+06,-5.27E+07,5.70E+07,-9.15E+07,7.62E+07,-1.27E+08,8.58E+07,-2.00E+08
9.48E+06,-5.27E+07,5.71E+07,-9.15E+07,7.63E+07,-1.27E+08,8.60E+07,-2.00E+08
9.51E+06,-5.27E+07,5.71E+07,-9.15E+07,7.64E+07,-1.27E+08,8.61E+07,-2.00E+08
9.55E+06,-5.26E+07,5.72E+07,-9.14E+07,7.65E+07,-1.27E+08,8.62E+07,-2.00E+08
9.59E+06,-5.26E+07,5.72E+07,-9.14E+07,7.66E+07,-1.27E+08,8.64E+07,-2.00E+08
9.62E+06,-5.26E+07,5.73E+07,-9.13E+07,7.67E+07,-1.27E+08,8.65E+07,-2.00E+08
9.66E+06,-5.26E+07,5.73E+07,-9.13E+07,7.67E+07,-1.27E+08,8.66E+07,-2.00E+08
9.70E+06,-5.26E+07,5.74E+07,-9.13E+07,7.68E+07,-1.27E+08,8.67E+07,-2.00E+08
9.73E+06,-5.26E+07,5.75E+07,-9.12E+07,7.69E+07,-1.27E+08,8.69E+07,-2.00E+08
9.77E+06,-5.26E+07,5.75E+07,-9.12E+07,7.70E+07,-1.27E+08,8.70E+07,-2.00E+08
9.81E+06,-5.25E+07,5.76E+07,-9.12E+07,7.71E+07,-1.27E+08,8.71E+07,-2.00E+08
9.84E+06,-5.25E+07,5.76E+07,-9.11E+07,7.71E+07,-1.27E+08,8.73E+07,-2.00E+08
9.88E+06,-5.25E+07,5.77E+07,-9.11E+07,7.72E+07,-1.27E+08,8.74E+07,-1.99E+08
9.92E+06,-5.25E+07,5.77E+07,-9.11E+07,7.73E+07,-1.27E+08,8.75E+07,-1.99E+08
9.95E+06,-5.25E+07,5.78E+07,-9.10E+07,7.74E+07,-1.26E+08,8.77E+07,-1.99E+08
9.99E+06,-5.25E+07,5.79E+07,-9.10E+07,7.75E+07,-1.26E+08,8.78E+07,-1.99E+08
1.00E+07,-5.25E+07,5.79E+07,-9.09E+07,7.75E+07,-1.26E+08,8.79E+07,-1.99E+08
1.01E+07,-5.24E+07,5.80E+07,-9.09E+07,7.76E+07,-1.26E+08,8.81E+07,-1.99E+08
1.01E+07,-5.24E+07,5.80E+07,-9.09E+07,7.77E+07,-1.26E+08,8.82E+07,-1.99E+08
1.01E+07,-5.24E+07,5.81E+07,-9.08E+07,7.78E+07,-1.26E+08,8.83E+07,-1.99E+08
1.02E+07,-5.24E+07,5.81E+07,-9.08E+07,7.79E+07,-1.26E+08,8.85E+07,-1.99E+08
1.02E+07,-5.24E+07,5.82E+07,-9.08E+07,7.79E+07,-1.26E+08,8.86E+07,-1.99E+08
1.02E+07,-5.24E+07,5.83E+07,-9.07E+07,7.80E+07,-1.26E+08,8.87E+07,-1.99E+08
1.03E+07,-5.23E+07,5.83E+07,-9.07E+07,7.81E+07,-1.26E+08,8.89E+07,-1.99E+08
1.03E+07,-5.23E+07,5.84E+07,-9.06E+07,7.82E+07,-1.26E+08,8.90E+07,-1.99E+08
1.04E+07,-5.23E+07,5.84E+07,-9.06E+07,7.83E+07,-1.26E+08,8.91E+07,-1.99E+08
1.04E+07,-5.23E+07,5.85E+07,-9.06E+07,7.83E+07,-1.26E+08,8.92E+07,-1.98E+08
1.04E+07,-5.23E+07,5.85E+07,-9.05E+07,7.84E+07,-1.26E+08,8.94E+07,-1.98E+08
1.05E+07,-5.23E+07,5.86E+07,-9.05E+07,7.85E+07,-1.26E+08,8.95E+07,-1.98E+08
1.05E+07,-5.23E+07,5.87E+07,-9.05E+07,7.86E+07,-1.26E+08,8.96E+07,-1.98E+08
1.05E+07,-5.22E+07,5.87E+07,-9.04E+07,7.87E+07,-1.26E+08,8.98E+07,-1.98E+08
1.06E+07,-5.22E+07,5.88E+07,-9.04E+07,7.87E+07,-1.26E+08,8.99E+07,-1.98E+08
1.06E+07,-5.22E+07,5.88E+07,-9.03E+07,7.88E+07,-1.26E+08,9.00E+07,-1.98E+08
1.06E+07,-5.22E+07,5.89E+07,-9.03E+07,7.89E+07,-1.26E+08,9.02E+07,-1.98E+08
1.07E+07,-5.22E+07,5.89E+07,-9.03E+07,7.90E+07,-1.25E+08,9.03E+07,-1.98E+08
1.07E+07,-5.22E+07,5.90E+07,-9.02E+07,7.91E+07,-1.25E+08,9.04E+07,-1.98E+08
1.08E+07,-5.22E+07,5.91E+07,-9.02E+07,7.91E+07,-1.25E+08,9.06E+07,-1.98E+08
1.08E+07,-5.21E+07,5.91E+07,-9.02E+07,7.92E+07,-1.25E+08,9.07E+07,-1.98E+08
1.08E+07,-5.21E+07,5.92E+07,-9.01E+07,7.93E+07,-1.25E+08,9.08E+07,-1.98E+08
1.09E+07,-5.21E+07,5.92E+07,-9.01E+07,7.94E+07,-1.25E+08,9.09E+07,-1.97E+08
1.09E+07,-5.21E+07,5.93E+07,-9.00E+07,7.94E+07,-1.25E+08,9.11E+07,-1.97E+08
1.09E+07,-5.21E+07,5.93E+07,-9.00E+07,7.95E+07,-1.25E+08,9.12E+07,-1.97E+08
1.10E+07,-5.21E+07,5.94E+07,-9.00E+07,7.96E+07,-1.25E+08,9.13E+07,-1.97E+08
1.10E+07,-5.20E+07,5.95E+07,-8.99E+07,7.97E+07,-1.25E+08,9.15E+07,-1.97E+08
1.10E+07,-5.20E+07,5.95E+07,-8.99E+07,7.98E+07,-1.25E+08,9.16E+07,-1.97E+08
1.11E+07,-5.20E+07,5.96E+07,-8.99E+07,7.98E+07,-1.25E+08,9.17E+07,-1.97E+08
1.11E+07,-5.20E+07,5.96E+07,-8.98E+07,7.99E+07,-1.25E+08,9.19E+07,-1.97E+08
1.12E+07,-5.20E+07,5.97E+07,-8.98E+07,8.00E+07,-1.25E+08,9.20E+07,-1.97E+08
1.12E+07,-5.20E+07,5.97E+07,-8.97E+07,8.01E+07,-1.25E+08,9.21E+07,-1.97E+08
1.12E+07,-5.20E+07,5.98E+07,-8.97E+07,8.02E+07,-1.25E+08,9.23E+07,-1.97E+08
1.13E+07,-5.19E+07,5.99E+07,-8.97E+07,8.02E+07,-1.25E+08,9.24E+07,-1.97E+08
1.13E+07,-5.19E+07,5.99E+07,-8.96E+07,8.03E+07,-1.25E+08,9.25E+07,-1.97E+08
1.13E+07,-5.19E+07,6.00E+07,-8.96E+07,8.04E+07,-1.25E+08,9.26E+07,-1.97E+08
1.14E+07,-5.19E+07,6.00E+07,-8.96E+07,8.05E+07,-1.24E+08,9.28E+07,-1.96E+08
1.14E+07,-5.19E+07,6.01E+07,-8.95E+07,8.06E+07,-1.24E+08,9.29E+07,-1.96E+08
1.14E+07,-5.19E+07,6.01E+07,-8.95E+07,8.06E+07,-1.24E+08,9.30E+07,-1.96E+08
1.15E+07,-5.18E+07,6.02E+07,-8.94E+07,8.07E+07,-1.24E+08,9.32E+07,-1.96E+08
1.15E+07,-5.18E+07,6.02E+07,-8.94E+07,8.08E+07,-1.24E+08,9.33E+07,-1.96E+08
1.16E+07,-5.18E+07,6.03E+07,-8.94E+07,8.09E+07,-1.24E+08,9.34E+07,-1.96E+08
1.16E+07,-5.18E+07,6.04E+07,-8.93E+07,8.10E+07,-1.24E+08,9.36E+07,-1.96E+08
1.16E+07,-5.18E+07,6.04E+07,-8.93E+07,8.10E+07,-1.24E+08,9.37E+07,-1.96E+08
1.17E+07,-5.18E+07,6.05E+07,-8.92E+07,8.11E+07,-1.24E+08,9.38E+07,-1.96E+08
1.17E+07,-5.18E+07,6.05E+07,-8.92E+07,8.12E+07,-1.24E+08,9.39E+07,-1.96E+08
1.17E+07,-5.17E+07,6.06E+07,-8.92E+07,8.13E+07,-1.24E+08,9.41E+07,-1.96E+08
1.18E+07,-5.17E+07,6.06E+07,-8.91E+07,8.13E+07,-1.24E+08,9.42E+07,-1.96E+08
1.18E+07,-5.17E+07,6.07E+07,-8.91E+07,8.14E+07,-1.24E+08,9.43E+07,-1.96E+08
1.18E+07,-5.17E+07,6.08E+07,-8.91E+07,8.15E+07,-1.24E+08,9.45E+07,-1.95E+08
1.19E+07,-5.17E+07,6.08E+07,-8.90E+07,8.16E+07,-1.24E+08,9.46E+07,-1.95E+08
1.19E+07,-5.17E+07,6.09E+07,-8.90E+07,8.17E+07,-1.24E+08,9.47E+07,-1.95E+08
1.20E+07,-5.16E+07,6.09E+07,-8.89E+07,8.17E+07,-1.24E+08,9.49E+07,-1.95E+08
1.20E+07,-5.16E+07,6.10E+07,-8.89E+07,8.18E+07,-1.24E+08,9.50E+07,-1.95E+08
1.20E+07,-5.16E+07,6.10E+07,-8.89E+07,8.19E+07,-1.24E+08,9.51E+07,-1.95E+08
1.21E+07,-5.16E+07,6.11E+07,-8.88E+07,8.20E+07,-1.23E+08,9.52E+07,-1.95E+08
1.21E+07,-5.16E+07,6.11E+07,-8.88E+07,8.21E+07,-1.23E+08,9.54E+07,-1.95E+08
1.21E+07,-5.16E+07,6.12E+07,-8.87E+07,8.21E+07,-1.23E+08,9.55E+07,-1.95E+08
1.22E+07,-5.15E+07,6.13E+07,-8.87E+07,8.22E+07,-1.23E+08,9.56E+07,-1.95E+08
1.22E+07,-5.15E+07,6.13E+07,-8.87E+07,8.23E+07,-1.23E+08,9.58E+07,-1.95E+08
1.22E+07,-5.15E+07,6.14E+07,-8.86E+07,8.24E+07,-1.23E+08,9.59E+07,-1.95E+08
1.23E+07,-5.15E+07,6.14E+07,-8.86E+07,8.24E+07,-1.23E+08,9.60E+07,-1.95E+08
1.23E+07,-5.15E+07,6.15E+07,-8.85E+07,8.25E+07,-1.23E+08,9.61E+07,-1.94E+08
1.24E+07,-5.15E+07,6.15E+07,-8.85E+07,8.26E+07,-1.23E+08,9.63E+07,-1.94E+08
1.24E+07,-5.14E+07,6.16E+07,-8.85E+07,8.27E+07,-1.23E+08,9.64E+07,-1.94E+08
1.24E+07,-5.14E+07,6.17E+07,-8.84E+07,8.28E+07,-1.23E+08,9.65E+07,-1.94E+08
1.25E+07,-5.14E+07,6.17E+07,-8.84E+07,8.28E+07,-1.23E+08,9.67E+07,-1.94E+08
1.25E+07,-5.14E+07,6.18E+07,-8.83E+07,8.29E+07,-1.23E+08,9.68E+07,-1.94E+08
1.25E+07,-5.14E+07,6.18E+07,-8.83E+07,8.30E+07,-1.23E+08,9.69E+07,-1.94E+08
1.26E+07,-5.14E+07,6.19E+07,-8.83E+07,8.31E+07,-1.23E+08,9.70E+07,-1.94E+08
1.26E+07,-5.13E+07,6.19E+07,-8.82E+07,8.31E+07,-1.23E+08,9.72E+07,-1.94E+08
1.26E+07,-5.13E+07,6.20E+07,-8.82E+07,8.32E+07,-1.23E+08,9.73E+07,-1.94E+08
1.27E+07,-5.13E+07,6.20E+07,-8.81E+07,8.33E+07,-1.23E+08,9.74E+07,-1.94E+08
1.27E+07,-5.13E+07,6.21E+07,-8.81E+07,8.34E+07,-1.22E+08,9.76E+07,-1.94E+08
1.27E+07,-5.13E+07,6.22E+07,-8.81E+07,8.35E+07,-1.22E+08,9.77E+07,-1.94E+08
1.28E+07,-5.13E+07,6.22E+07,-8.80E+07,8.35E+07,-1.22E+08,9.78E+07,-1.93E+08
1.28E+07,-5.12E+07,6.23E+07,-8.80E+07,8.36E+07,-1.22E+08,9.79E+07,-1.93E+08
1.29E+07,-5.12E+07,6.23E+07,-8.80E+07,8.37E+07,-1.22E+08,9.81E+07,-1.93E+08
1.29E+07,-5.12E+07,6.24E+07,-8.79E+07,8.38E+07,-1.22E+08,9.82E+07,-1.93E+08
1.29E+07,-5.12E+07,6.24E+07,-8.79E+07,8.38E+07,-1.22E+08,9.83E+07,-1.93E+08
1.30E+07,-5.12E+07,6.25E+07,-8.78E+07,8.39E+07,-1.22E+08,9.85E+07,-1.93E+08
1.30E+07,-5.12E+07,6.25E+07,-8.78E+07,8.40E+07,-1.22E+08,9.86E+07,-1.93E+08
1.30E+07,-5.11E+07,6.26E+07,-8.78E+07,8.41E+07,-1.22E+08,9.87E+07,-1.93E+08
1.31E+07,-5.11E+07,6.27E+07,-8.77E+07,8.42E+07,-1.22E+08,9.88E+07,-1.93E+08
1.31E+07,-5.11E+07,6.27E+07,-8.77E+07,8.42E+07,-1.22E+08,9.90E+07,-1.93E+08
1.31E+07,-5.11E+07,6.28E+07,-8.76E+07,8.43E+07,-1.22E+08,9.91E+07,-1.93E+08
1.32E+07,-5.11E+07,6.28E+07,-8.76E+07,8.44E+07,-1.22E+08,9.92E+07,-1.93E+08
1.32E+07,-5.11E+07,6.29E+07,-8.76E+07,8.45E+07,-1.22E+08,9.94E+07,-1.93E+08
1.33E+07,-5.10E+07,6.29E+07,-8.75E+07,8.45E+07,-1.22E+08,9.95E+07,-1.92E+08
1.33E+07,-5.10E+07,6.30E+07,-8.75E+07,8.46E+07,-1.22E+08,9.96E+07,-1.92E+08
1.33E+07,-5.10E+07,6.30E+07,-8.74E+07,8.47E+07,-1.22E+08,9.97E+07,-1.92E+08
1.34E+07,-5.10E+07,6.31E+07,-8.74E+07,8.48E+07,-1.21E+08,9.99E+07,-1.92E+08
1.34E+07,-5.10E+07,6.31E+07,-8.73E+07,8.48E+07,-1.21E+08,1.00E+08,-1.92E+08
1.34E+07,-5.10E+07,6.32E+07,-8.73E+07,8.49E+07,-1.21E+08,1.00E+08,-1.92E+08
1.35E+07,-5.09E+07,6.33E+07,-8.73E+07,8.50E+07,-1.21E+08,1.00E+08,-1.92E+08
1.35E+07,-5.09E+07,6.33E+07,-8.72E+07,8.51E+07,-1.21E+08,1.00E+08,-1.92E+08
1.35E+07,-5.09E+07,6.34E+07,-8.72E+07,8.52E+07,-1.21E+08,1.01E+08,-1.92E+08
1.36E+07,-5.09E+07,6.34E+07,-8.71E+07,8.52E+07,-1.21E+08,1.01E+08,-1.92E+08
1.36E+07,-5.09E+07,6.35E+07,-8.71E+07,8.53E+07,-1.21E+08,1.01E+08,-1.92E+08
1.36E+07,-5.09E+07,6.35E+07,-8.71E+07,8.54E+07,-1.21E+08,1.01E+08,-1.92E+08
1.37E+07,-5.08E+07,6.36E+07,-8.70E+07,8.55E+07,-1.21E+08,1.01E+08,-1.91E+08
1.37E+07,-5.08E+07,6.36E+07,-8.70E+07,8.55E+07,-1.21E+08,1.01E+08,-1.91E+08
1.38E+07,-5.08E+07,6.37E+07,-8.69E+07,8.56E+07,-1.21E+08,1.01E+08,-1.91E+08
1.38E+07,-5.08E+07,6.38E+07,-8.69E+07,8.57E+07,-1.21E+08,1.01E+08,-1.91E+08
1.38E+07,-5.08E+07,6.38E+07,-8.69E+07,8.58E+07,-1.21E+08,1.02E+08,-1.91E+08
1.39E+07,-5.08E+07,6.39E+07,-8.68E+07,8.58E+07,-1.21E+08,1.02E+08,-1.91E+08
1.39E+07,-5.07E+07,6.39E+07,-8.68E+07,8.59E+07,-1.21E+08,1.02E+08,-1.91E+08
1.39E+07,-5.07E+07,6.40E+07,-8.67E+07,8.60E+07,-1.21E+08,1.02E+08,-1.91E+08
1.40E+07,-5.07E+07,6.40E+07,-8.67E+07,8.61E+07,-1.21E+08,1.02E+08,-1.91E+08
1.40E+07,-5.07E+07,6.41E+07,-8.67E+07,8.62E+07,-1.20E+08,1.02E+08,-1.91E+08
1.40E+07,-5.07E+07,6.41E+07,-8.66E+07,8.62E+07,-1.20E+08,1.02E+08,-1.91E+08
1.41E+07,-5.06E+07,6.42E+07,-8.66E+07,8.63E+07,-1.20E+08,1.02E+08,-1.91E+08
1.41E+07,-5.06E+07,6.42E+07,-8.65E+07,8.64E+07,-1.20E+08,1.03E+08,-1.90E+08
1.42E+07,-5.06E+07,6.43E+07,-8.65E+07,8.65E+07,-1.20E+08,1.03E+08,-1.90E+08
1.42E+07,-5.06E+07,6.44E+07,-8.65E+07,8.65E+07,-1.20E+08,1.03E+08,-1.90E+08
1.42E+07,-5.06E+07,6.44E+07,-8.64E+07,8.66E+07,-1.20E+08,1.03E+08,-1.90E+08
1.43E+07,-5.06E+07,6.45E+07,-8.64E+07,8.67E+07,-1.20E+08,1.03E+08,-1.90E+08
1.43E+07,-5.05E+07,6.45E+07,-8.63E+07,8.68E+07,-1.20E+08,1.03E+08,-1.90E+08
1.43E+07,-5.05E+07,6.46E+07,-8.63E+07,8.68E+07,-1.20E+08,1.03E+08,-1.90E+08
1.44E+07,-5.05E+07,6.46E+07,-8.62E+07,8.69E+07,-1.20E+08,1.03E+08,-1.90E+08
1.44E+07,-5.05E+07,6.47E+07,-8.62E+07,8.70E+07,-1.20E+08,1.04E+08,-1.90E+08
1.44E+07,-5.05E+07,6.47E+07,-8.62E+07,8.71E+07,-1.20E+08,1.04E+08,-1.90E+08
1.45E+07,-5.05E+07,6.48E+07,-8.61E+07,8.71E+07,-1.20E+08,1.04E+08,-1.90E+08
1.45E+07,-5.04E+07,6.48E+07,-8.61E+07,8.72E+07,-1.20E+08,1.04E+08,-1.90E+08
1.45E+07,-5.04E+07,6.49E+07,-8.60E+07,8.73E+07,-1.20E+08,1.04E+08,-1.90E+08
1.46E+07,-5.04E+07,6.50E+07,-8.60E+07,8.74E+07,-1.20E+08,1.04E+08,-1.89E+08
1.46E+07,-5.04E+07,6.50E+07,-8.60E+07,8.74E+07,-1.20E+08,1.04E+08,-1.89E+08
1.47E+07,-5.04E+07,6.51E+07,-8.59E+07,8.75E+07,-1.19E+08,1.04E+08,-1.89E+08
1.47E+07,-5.03E+07,6.51E+07,-8.59E+07,8.76E+07,-1.19E+08,1.05E+08,-1.89E+08
1.47E+07,-5.03E+07,6.52E+07,-8.58E+07,8.77E+07,-1.19E+08,1.05E+08,-1.89E+08
1.48E+07,-5.03E+07,6.52E+07,-8.58E+07,8.78E+07,-1.19E+08,1.05E+08,-1.89E+08
1.48E+07,-5.03E+07,6.53E+07,-8.58E+07,8.78E+07,-1.19E+08,1.05E+08,-1.89E+08
1.48E+07,-5.03E+07,6.53E+07,-8.57E+07,8.79E+07,-1.19E+08,1.05E+08,-1.89E+08
1.49E+07,-5.03E+07,6.54E+07,-8.57E+07,8.80E+07,-1.19E+08,1.05E+08,-1.89E+08
1.49E+07,-5.02E+07,6.54E+07,-8.56E+07,8.81E+07,-1.19E+08,1.05E+08,-1.89E+08
1.49E+07,-5.02E+07,6.55E+07,-8.56E+07,8.81E+07,-1.19E+08,1.05E+08,-1.89E+08
1.50E+07,-5.02E+07,6.55E+07,-8.55E+07,8.82E+07,-1.19E+08,1.06E+08,-1.89E+08
1.50E+07,-5.02E+07,6.56E+07,-8.55E+07,8.83E+07,-1.19E+08,1.06E+08,-1.88E+08
1.50E+07,-5.02E+07,6.57E+07,-8.55E+07,8.84E+07,-1.19E+08,1.06E+08,-1.88E+08
1.51E+07,-5.01E+07,6.57E+07,-8.54E+07,8.84E+07,-1.19E+08,1.06E+08,-1.88E+08
1.51E+07,-5.01E+07,6.58E+07,-8.54E+07,8.85E+07,-1.19E+08,1.06E+08,-1.88E+08
1.52E+07,-5.01E+07,6.58E+07,-8.53E+07,8.86E+07,-1.19E+08,1.06E+08,-1.88E+08
1.52E+07,-5.01E+07,6.59E+07,-8.53E+07,8.87E+07,-1.19E+08,1.06E+08,-1.88E+08
1.52E+07,-5.01E+07,6.59E+07,-8.52E+07,8.87E+07,-1.19E+08,1.06E+08,-1.88E+08
1.53E+07,-5.01E+07,6.60E+07,-8.52E+07,8.88E+07,-1.18E+08,1.07E+08,-1.88E+08
1.53E+07,-5.00E+07,6.60E+07,-8.52E+07,8.89E+07,-1.18E+08,1.07E+08,-1.88E+08
1.53E+07,-5.00E+07,6.61E+07,-8.51E+07,8.90E+07,-1.18E+08,1.07E+08,-1.88E+08
1.54E+07,-5.00E+07,6.61E+07,-8.51E+07,8.90E+07,-1.18E+08,1.07E+08,-1.88E+08
1.54E+07,-5.00E+07,6.62E+07,-8.50E+07,8.91E+07,-1.18E+08,1.07E+08,-1.87E+08
1.54E+07,-5.00E+07,6.62E+07,-8.50E+07,8.92E+07,-1.18E+08,1.07E+08,-1.87E+08
1.55E+07,-4.99E+07,6.63E+07,-8.50E+07,8.93E+07,-1.18E+08,1.07E+08,-1.87E+08
1.55E+07,-4.99E+07,6.64E+07,-8.49E+07,8.93E+07,-1.18E+08,1.07E+08,-1.87E+08
1.55E+07,-4.99E+07,6.64E+07,-8.49E+07,8.94E+07,-1.18E+08,1.08E+08,-1.87E+08
1.56E+07,-4.99E+07,6.65E+07,-8.48E+07,8.95E+07,-1.18E+08,1.08E+08,-1.87E+08
1.56E+07,-4.99E+07,6.65E+07,-8.48E+07,8.96E+07,-1.18E+08,1.08E+08,-1.87E+08
1.56E+07,-4.98E+07,6.66E+07,-8.47E+07,8.96E+07,-1.18E+08,1.08E+08,-1.87E+08
1.57E+07,-4.98E+07,6.66E+07,-8.47E+07,8.97E+07,-1.18E+08,1.08E+08,-1.87E+08
1.57E+07,-4.98E+07,6.67E+07,-8.47E+07,8.98E+07,-1.18E+08,1.08E+08,-1.87E+08
1.58E+07,-4.98E+07,6.67E+07,-8.46E+07,8.99E+07,-1.18E+08,1.08E+08,-1.87E+08
1.58E+07,-4.98E+07,6.68E+07,-8.46E+07,8.99E+07,-1.18E+08,1.08E+08,-1.87E+08
1.58E+07,-4.98E+07,6.68E+07,-8.45E+07,9.00E+07,-1.18E+08,1.09E+08,-1.86E+08
1.59E+07,-4.97E+07,6.69E+07,-8.45E+07,9.01E+07,-1.17E+08,1.09E+08,-1.86E+08
1.59E+07,-4.97E+07,6.69E+07,-8.44E+07,9.02E+07,-1.17E+08,1.09E+08,-1.86E+08
1.59E+07,-4.97E+07,6.70E+07,-8.44E+07,9.02E+07,-1.17E+08,1.09E+08,-1.86E+08
1.60E+07,-4.97E+07,6.70E+07,-8.44E+07,9.03E+07,-1.17E+08,1.09E+08,-1.86E+08
1.60E+07,-4.97E+07,6.71E+07,-8.43E+07,9.04E+07,-1.17E+08,1.09E+08,-1.86E+08
1.60E+07,-4.96E+07,6.72E+07,-8.43E+07,9.05E+07,-1.17E+08,1.09E+08,-1.86E+08
1.61E+07,-4.96E+07,6.72E+07,-8.42E+07,9.05E+07,-1.17E+08,1.09E+08,-1.86E+08
1.61E+07,-4.96E+07,6.73E+07,-8.42E+07,9.06E+07,-1.17E+08,1.10E+08,-1.86E+08
1.61E+07,-4.96E+07,6.73E+07,-8.41E+07,9.07E+07,-1.17E+08,1.10E+08,-1.86E+08
1.62E+07,-4.96E+07,6.74E+07,-8.41E+07,9.08E+07,-1.17E+08,1.10E+08,-1.86E+08
1.62E+07,-4.95E+07,6.74E+07,-8.41E+07,9.08E+07,-1.17E+08,1.10E+08,-1.86E+08
1.63E+07,-4.95E+07,6.75E+07,-8.40E+07,9.09E+07,-1.17E+08,1.10E+08,-1.85E+08
1.63E+07,-4.95E+07,6.75E+07,-8.40E+07,9.10E+07,-1.17E+08,1.10E+08,-1.85E+08
1.63E+07,-4.95E+07,6.76E+07,-8.39E+07,9.10E+07,-1.17E+08,1.10E+08,-1.85E+08
1.64E+07,-4.95E+07,6.76E+07,-8.39E+07,9.11E+07,-1.17E+08,1.10E+08,-1.85E+08
1.64E+07,-4.94E+07,6.77E+07,-8.38E+07,9.12E+07,-1.17E+08,1.11E+08,-1.85E+08
1.64E+07,-4.94E+07,6.77E+07,-8.38E+07,9.13E+07,-1.17E+08,1.11E+08,-1.85E+08
1.65E+07,-4.94E+07,6.78E+07,-8.38E+07,9.13E+07,-1.16E+08,1.11E+08,-1.85E+08
1.65E+07,-4.94E+07,6.78E+07,-8.37E+07,9.14E+07,-1.16E+08,1.11E+08,-1.85E+08
1.65E+07,-4.94E+07,6.79E+07,-8.37E+07,9.15E+07,-1.16E+08,1.11E+08,-1.85E+08
1.66E+07,-4.93E+07,6.79E+07,-8.36E+07,9.16E+07,-1.16E+08,1.11E+08,-1.85E+08
1.66E+07,-4.93E+07,6.80E+07,-8.36E+07,9.16E+07,-1.16E+08,1.11E+08,-1.85E+08
1.66E+07,-4.93E+07,6.81E+07,-8.35E+07,9.17E+07,-1.16E+08,1.11E+08,-1.84E+08
1.67E+07,-4.93E+07,6.81E+07,-8.35E+07,9.18E+07,-1.16E+08,1.12E+08,-1.84E+08
